Date,Close
21/1/2015,27.39
22/1/2015,28.10
23/1/2015,28.25
26/1/2015,28.28
27/1/2015,27.29
28/1/2015,28.83
29/1/2015,29.73
30/1/2015,29.29
2/2/2015,29.66
3/2/2015,29.66
4/2/2015,29.89
5/2/2015,29.99
6/2/2015,29.73
9/2/2015,29.93
10/2/2015,30.51
11/2/2015,31.22
12/2/2015,31.62
13/2/2015,31.77
17/2/2015,31.96
18/2/2015,32.18
19/2/2015,32.11
20/2/2015,32.37
23/2/2015,33.25
24/2/2015,33.04
25/2/2015,32.20
26/2/2015,32.60
27/2/2015,32.12
2/3/2015,32.27
3/3/2015,32.34
4/3/2015,32.14
5/3/2015,31.60
6/3/2015,31.65
9/3/2015,31.79
10/3/2015,31.13
11/3/2015,30.56
12/3/2015,31.11
13/3/2015,30.90
16/3/2015,31.24
17/3/2015,31.76
18/3/2015,32.12
19/3/2015,31.87
20/3/2015,31.48
23/3/2015,31.80
24/3/2015,31.67
25/3/2015,30.85
26/3/2015,31.06
27/3/2015,30.81
30/3/2015,31.59
31/3/2015,31.11
1/4/2015,31.06
2/4/2015,31.33
6/4/2015,31.84
7/4/2015,31.50
8/4/2015,31.40
9/4/2015,31.64
10/4/2015,31.78
13/4/2015,31.71
14/4/2015,31.58
15/4/2015,31.70
16/4/2015,31.54
17/4/2015,31.19
20/4/2015,31.90
21/4/2015,31.73
22/4/2015,32.16
23/4/2015,32.42
24/4/2015,32.57
27/4/2015,33.16
28/4/2015,32.64
29/4/2015,32.16
30/4/2015,31.29
1/5/2015,32.24
4/5/2015,32.18
5/5/2015,31.45
6/5/2015,31.25
7/5/2015,31.32
8/5/2015,31.91
11/5/2015,31.58
12/5/2015,31.47
13/5/2015,31.50
14/5/2015,32.24
15/5/2015,32.19
18/5/2015,32.55
19/5/2015,32.52
20/5/2015,32.52
21/5/2015,32.85
22/5/2015,33.14
26/5/2015,32.41
27/5/2015,33.01
28/5/2015,32.95
29/5/2015,32.57
1/6/2015,32.63
2/6/2015,32.49
3/6/2015,32.53
4/6/2015,32.34
5/6/2015,32.16
8/6/2015,31.95
9/6/2015,31.86
10/6/2015,32.22
11/6/2015,32.15
12/6/2015,31.79
15/6/2015,31.73
16/6/2015,31.90
17/6/2015,31.83
18/6/2015,31.97
19/6/2015,31.65
22/6/2015,31.90
23/6/2015,31.76
24/6/2015,32.03
25/6/2015,31.88
26/6/2015,31.69
29/6/2015,31.13
30/6/2015,31.36
1/7/2015,31.65
2/7/2015,31.61
6/7/2015,31.50
7/7/2015,31.42
8/7/2015,30.64
9/7/2015,30.02
10/7/2015,30.82
13/7/2015,31.42
14/7/2015,31.40
15/7/2015,31.71
16/7/2015,32.13
17/7/2015,32.41
20/7/2015,33.02
21/7/2015,32.69
22/7/2015,31.31
23/7/2015,31.29
24/7/2015,31.13
27/7/2015,30.69
28/7/2015,30.85
29/7/2015,30.75
30/7/2015,30.59
31/7/2015,30.33
3/8/2015,29.61
4/8/2015,28.66
5/8/2015,28.85
6/8/2015,28.78
7/8/2015,28.88
10/8/2015,29.93
11/8/2015,28.37
12/8/2015,28.81
13/8/2015,28.79
14/8/2015,28.99
17/8/2015,29.29
18/8/2015,29.13
19/8/2015,28.75
20/8/2015,28.16
21/8/2015,26.44
24/8/2015,25.78
25/8/2015,25.94
26/8/2015,27.42
27/8/2015,28.23
28/8/2015,28.32
31/8/2015,28.19
1/9/2015,26.93
2/9/2015,28.09
3/9/2015,27.59
4/9/2015,27.32
8/9/2015,28.08
9/9/2015,27.54
10/9/2015,28.14
11/9/2015,28.55
14/9/2015,28.83
15/9/2015,29.07
16/9/2015,29.10
17/9/2015,28.48
18/9/2015,28.36
21/9/2015,28.80
22/9/2015,28.35
23/9/2015,28.58
24/9/2015,28.75
25/9/2015,28.68
28/9/2015,28.11
29/9/2015,27.27
30/9/2015,27.58
1/10/2015,27.40
2/10/2015,27.60
5/10/2015,27.70
6/10/2015,27.83
7/10/2015,27.70
8/10/2015,27.38
9/10/2015,28.03
12/10/2015,27.90
13/10/2015,27.95
14/10/2015,27.55
15/10/2015,27.97
16/10/2015,27.76
19/10/2015,27.93
20/10/2015,28.44
21/10/2015,28.44
22/10/2015,28.88
23/10/2015,29.77
26/10/2015,28.82
27/10/2015,28.64
28/10/2015,29.82
29/10/2015,30.13
30/10/2015,29.88
2/11/2015,30.30
3/11/2015,30.64
4/11/2015,30.50
5/11/2015,30.23
6/11/2015,30.27
9/11/2015,30.14
10/11/2015,29.19
11/11/2015,29.03
12/11/2015,28.93
13/11/2015,28.09
16/11/2015,28.54
17/11/2015,28.42
18/11/2015,29.32
19/11/2015,29.70
20/11/2015,29.83
23/11/2015,29.44
24/11/2015,29.72
25/11/2015,29.51
27/11/2015,29.45
30/11/2015,29.58
1/12/2015,29.34
2/12/2015,29.07
3/12/2015,28.80
4/12/2015,29.76
7/12/2015,29.57
8/12/2015,29.56
9/12/2015,28.91
10/12/2015,29.04
11/12/2015,28.30
14/12/2015,28.12
15/12/2015,27.62
16/12/2015,27.84
17/12/2015,27.25
18/12/2015,26.51
21/12/2015,26.83
22/12/2015,26.81
23/12/2015,27.15
24/12/2015,27.01
28/12/2015,26.71
29/12/2015,27.19
30/12/2015,26.83
31/12/2015,26.32
4/1/2016,26.34
5/1/2016,25.68
6/1/2016,25.18
7/1/2016,24.11
8/1/2016,24.24
11/1/2016,24.63
12/1/2016,24.99
13/1/2016,24.35
14/1/2016,24.88
15/1/2016,24.28
19/1/2016,24.17
20/1/2016,24.20
21/1/2016,24.08
22/1/2016,25.36
25/1/2016,24.86
26/1/2016,25.00
27/1/2016,23.36
28/1/2016,23.52
29/1/2016,24.34
1/2/2016,24.11
2/2/2016,23.62
3/2/2016,24.09
4/2/2016,24.15
5/2/2016,23.51
8/2/2016,23.75
9/2/2016,23.75
10/2/2016,23.57
11/2/2016,23.43
12/2/2016,23.50
16/2/2016,24.16
17/2/2016,24.53
18/2/2016,24.07
19/2/2016,24.01
22/2/2016,24.22
23/2/2016,23.67
24/2/2016,24.03
25/2/2016,24.19
26/2/2016,24.23
29/2/2016,24.17
1/3/2016,25.13
2/3/2016,25.19
3/3/2016,25.38
4/3/2016,25.75
7/3/2016,25.47
8/3/2016,25.26
9/3/2016,25.28
10/3/2016,25.29
11/3/2016,25.57
14/3/2016,25.63
15/3/2016,26.15
16/3/2016,26.49
17/3/2016,26.45
18/3/2016,26.48
21/3/2016,26.48
22/3/2016,26.68
23/3/2016,26.53
24/3/2016,26.42
28/3/2016,26.30
29/3/2016,26.92
30/3/2016,27.39
31/3/2016,27.25
1/4/2016,27.50
4/4/2016,27.78
5/4/2016,27.45
6/4/2016,27.74
7/4/2016,27.14
8/4/2016,27.17
11/4/2016,27.26
12/4/2016,27.61
13/4/2016,28.01
14/4/2016,28.03
15/4/2016,27.46
18/4/2016,26.87
19/4/2016,26.73
20/4/2016,26.78
21/4/2016,26.49
22/4/2016,26.42
25/4/2016,26.27
26/4/2016,26.09
27/4/2016,24.46
28/4/2016,23.71
29/4/2016,23.44
2/5/2016,23.41
3/5/2016,23.80
4/5/2016,23.55
5/5/2016,23.31
6/5/2016,23.18
9/5/2016,23.20
10/5/2016,23.36
11/5/2016,23.13
12/5/2016,22.59
13/5/2016,22.63
16/5/2016,23.47
17/5/2016,23.37
18/5/2016,23.64
19/5/2016,23.55
20/5/2016,23.81
23/5/2016,24.11
24/5/2016,24.48
25/5/2016,24.91
26/5/2016,25.10
27/5/2016,25.09
31/5/2016,24.97
1/6/2016,24.62
2/6/2016,24.43
3/6/2016,24.48
6/6/2016,24.66
7/6/2016,24.76
8/6/2016,24.74
9/6/2016,24.91
10/6/2016,24.71
13/6/2016,24.34
14/6/2016,24.37
15/6/2016,24.29
16/6/2016,24.39
17/6/2016,23.83
20/6/2016,23.78
21/6/2016,23.98
22/6/2016,23.89
23/6/2016,24.03
24/6/2016,23.35
27/6/2016,23.01
28/6/2016,23.40
29/6/2016,23.60
30/6/2016,23.90
1/7/2016,23.97
5/7/2016,23.75
6/7/2016,23.88
7/7/2016,23.99
8/7/2016,24.17
11/7/2016,24.25
12/7/2016,24.36
13/7/2016,24.22
14/7/2016,24.70
15/7/2016,24.70
18/7/2016,24.96
19/7/2016,24.97
20/7/2016,24.99
21/7/2016,24.86
22/7/2016,24.67
25/7/2016,24.34
26/7/2016,24.17
27/7/2016,25.74
28/7/2016,26.09
29/7/2016,26.05
1/8/2016,26.51
2/8/2016,26.12
3/8/2016,26.45
4/8/2016,26.47
5/8/2016,26.87
8/8/2016,27.09
9/8/2016,27.20
10/8/2016,27.00
11/8/2016,26.98
12/8/2016,27.05
15/8/2016,27.37
16/8/2016,27.35
17/8/2016,27.31
18/8/2016,27.27
19/8/2016,27.34
22/8/2016,27.13
23/8/2016,27.21
24/8/2016,27.01
25/8/2016,26.89
26/8/2016,26.74
29/8/2016,26.71
30/8/2016,26.50
31/8/2016,26.53
1/9/2016,26.68
2/9/2016,26.93
6/9/2016,26.93
7/9/2016,27.09
8/9/2016,26.38
9/9/2016,25.78
12/9/2016,26.36
13/9/2016,26.99
14/9/2016,27.94
15/9/2016,28.89
16/9/2016,28.73
19/9/2016,28.40
20/9/2016,28.39
21/9/2016,28.39
22/9/2016,28.66
23/9/2016,28.18
26/9/2016,28.22
27/9/2016,28.27
28/9/2016,28.49
29/9/2016,28.05
30/9/2016,28.26
3/10/2016,28.13
4/10/2016,28.25
5/10/2016,28.26
6/10/2016,28.47
7/10/2016,28.52
10/10/2016,29.01
11/10/2016,29.08
12/10/2016,29.34
13/10/2016,29.25
14/10/2016,29.41
17/10/2016,29.39
18/10/2016,29.37
19/10/2016,29.28
20/10/2016,29.27
21/10/2016,29.15
24/10/2016,29.41
25/10/2016,29.56
26/10/2016,28.90
27/10/2016,28.62
28/10/2016,28.43
31/10/2016,28.39
1/11/2016,27.87
2/11/2016,27.90
3/11/2016,27.46
4/11/2016,27.21
7/11/2016,27.60
8/11/2016,27.77
9/11/2016,27.72
10/11/2016,26.95
11/11/2016,27.11
14/11/2016,26.43
15/11/2016,26.78
16/11/2016,27.50
17/11/2016,27.49
18/11/2016,27.52
21/11/2016,27.93
22/11/2016,27.95
23/11/2016,27.81
25/11/2016,27.95
28/11/2016,27.89
29/11/2016,27.87
30/11/2016,27.63
1/12/2016,27.37
2/12/2016,27.48
5/12/2016,27.28
6/12/2016,27.49
7/12/2016,27.76
8/12/2016,28.03
9/12/2016,28.49
12/12/2016,28.33
13/12/2016,28.80
14/12/2016,28.80
15/12/2016,28.96
16/12/2016,28.99
19/12/2016,29.16
20/12/2016,29.24
21/12/2016,29.27
22/12/2016,29.07
23/12/2016,29.13
27/12/2016,29.32
28/12/2016,29.19
29/12/2016,29.18
30/12/2016,28.96
3/1/2017,29.04
4/1/2017,29.01
5/1/2017,29.15
6/1/2017,29.48
9/1/2017,29.75
10/1/2017,29.78
11/1/2017,29.94
12/1/2017,29.81
13/1/2017,29.76
17/1/2017,30.00
18/1/2017,30.00
19/1/2017,29.95
20/1/2017,30.00
23/1/2017,30.02
24/1/2017,29.99
25/1/2017,30.47
26/1/2017,30.49
27/1/2017,30.49
30/1/2017,30.41
31/1/2017,30.34
1/2/2017,32.19
2/2/2017,32.13
3/2/2017,32.27
6/2/2017,32.57
7/2/2017,32.88
8/2/2017,33.01
9/2/2017,33.11
10/2/2017,33.03
13/2/2017,33.32
14/2/2017,33.76
15/2/2017,33.88
16/2/2017,33.84
17/2/2017,33.93
21/2/2017,34.18
22/2/2017,34.28
23/2/2017,34.13
24/2/2017,34.17
27/2/2017,34.23
28/2/2017,34.25
1/3/2017,34.95
2/3/2017,34.74
3/3/2017,34.95
6/3/2017,34.84
7/3/2017,34.88
8/3/2017,34.75
9/3/2017,34.67
10/3/2017,34.79
13/3/2017,34.80
14/3/2017,34.75
15/3/2017,35.12
16/3/2017,35.17
17/3/2017,35.00
20/3/2017,35.37
21/3/2017,34.96
22/3/2017,35.36
23/3/2017,35.23
24/3/2017,35.16
27/3/2017,35.22
28/3/2017,35.95
29/3/2017,36.03
30/3/2017,35.98
31/3/2017,35.92
3/4/2017,35.93
4/4/2017,36.19
5/4/2017,36.01
6/4/2017,35.92
7/4/2017,35.84
10/4/2017,35.79
11/4/2017,35.41
12/4/2017,35.45
13/4/2017,35.26
17/4/2017,35.46
18/4/2017,35.30
19/4/2017,35.17
20/4/2017,35.61
21/4/2017,35.57
24/4/2017,35.91
25/4/2017,36.13
26/4/2017,35.92
27/4/2017,35.95
28/4/2017,35.91
1/5/2017,36.65
2/5/2017,36.88
3/5/2017,36.77
4/5/2017,36.63
5/5/2017,37.24
8/5/2017,38.25
9/5/2017,38.50
10/5/2017,38.32
11/5/2017,38.49
12/5/2017,39.03
15/5/2017,38.93
16/5/2017,38.87
17/5/2017,37.56
18/5/2017,38.14
19/5/2017,38.27
22/5/2017,38.50
23/5/2017,38.45
24/5/2017,38.34
25/5/2017,38.47
26/5/2017,38.40
30/5/2017,38.42
31/5/2017,38.19
1/6/2017,38.30
2/6/2017,38.86
5/6/2017,38.48
6/6/2017,38.61
7/6/2017,38.84
8/6/2017,38.75
9/6/2017,37.25
12/6/2017,36.36
13/6/2017,36.65
14/6/2017,36.29
15/6/2017,36.07
16/6/2017,35.57
19/6/2017,36.59
20/6/2017,36.25
21/6/2017,36.47
22/6/2017,36.41
23/6/2017,36.57
26/6/2017,36.46
27/6/2017,35.93
28/6/2017,36.46
29/6/2017,35.92
30/6/2017,36.01
3/7/2017,35.88
5/7/2017,36.02
6/7/2017,35.68
7/7/2017,36.05
10/7/2017,36.27
11/7/2017,36.38
12/7/2017,36.44
13/7/2017,36.94
14/7/2017,37.26
17/7/2017,37.39
18/7/2017,37.52
19/7/2017,37.76
20/7/2017,37.59
21/7/2017,37.57
24/7/2017,38.02
25/7/2017,38.19
26/7/2017,38.37
27/7/2017,37.64
28/7/2017,37.38
31/7/2017,37.18
1/8/2017,37.51
2/8/2017,39.29
3/8/2017,38.89
4/8/2017,39.10
7/8/2017,39.70
8/8/2017,40.02
9/8/2017,40.27
10/8/2017,38.83
11/8/2017,39.37
14/8/2017,39.96
15/8/2017,40.40
16/8/2017,40.24
17/8/2017,39.47
18/8/2017,39.38
21/8/2017,39.30
22/8/2017,39.95
23/8/2017,40.00
24/8/2017,39.82
25/8/2017,39.97
28/8/2017,40.37
29/8/2017,40.73
30/8/2017,40.84
31/8/2017,41.00
1/9/2017,41.01
5/9/2017,40.52
6/9/2017,40.48
7/9/2017,40.32
8/9/2017,39.66
11/9/2017,40.38
12/9/2017,40.22
13/9/2017,39.91
14/9/2017,39.57
15/9/2017,39.97
18/9/2017,39.67
19/9/2017,39.68
20/9/2017,39.02
21/9/2017,38.35
22/9/2017,37.97
25/9/2017,37.64
26/9/2017,38.29
27/9/2017,38.56
28/9/2017,38.32
29/9/2017,38.53
2/10/2017,38.45
3/10/2017,38.62
4/10/2017,38.37
5/10/2017,38.85
6/10/2017,38.83
9/10/2017,38.96
10/10/2017,38.98
11/10/2017,39.14
12/10/2017,39.00
13/10/2017,39.25
16/10/2017,39.97
17/10/2017,40.12
18/10/2017,39.94
19/10/2017,39.00
20/10/2017,39.06
23/10/2017,39.04
24/10/2017,39.28
25/10/2017,39.10
26/10/2017,39.35
27/10/2017,40.76
30/10/2017,41.68
31/10/2017,42.26
1/11/2017,41.72
2/11/2017,42.03
3/11/2017,43.13
6/11/2017,43.56
7/11/2017,43.70
8/11/2017,44.06
9/11/2017,43.97
10/11/2017,43.67
13/11/2017,43.49
14/11/2017,42.84
15/11/2017,42.27
16/11/2017,42.78
17/11/2017,42.54
20/11/2017,42.50
21/11/2017,43.29
22/11/2017,43.74
24/11/2017,43.74
27/11/2017,43.52
28/11/2017,43.27
29/11/2017,42.37
30/11/2017,42.96
1/12/2017,42.76
4/12/2017,42.45
5/12/2017,42.41
6/12/2017,42.25
7/12/2017,42.33
8/12/2017,42.34
11/12/2017,43.17
12/12/2017,42.93
13/12/2017,43.07
14/12/2017,43.06
15/12/2017,43.49
18/12/2017,44.11
19/12/2017,43.64
20/12/2017,43.59
21/12/2017,43.75
22/12/2017,43.75
26/12/2017,42.64
27/12/2017,42.65
28/12/2017,42.77
29/12/2017,42.31
2/1/2018,43.07
3/1/2018,43.06
4/1/2018,43.26
5/1/2018,43.75
8/1/2018,43.59
9/1/2018,43.58
10/1/2018,43.57
11/1/2018,43.82
12/1/2018,44.27
16/1/2018,44.05
17/1/2018,44.78
18/1/2018,44.82
19/1/2018,44.62
22/1/2018,44.25
23/1/2018,44.26
24/1/2018,43.56
25/1/2018,42.78
26/1/2018,42.88
29/1/2018,41.99
30/1/2018,41.74
31/1/2018,41.86
1/2/2018,41.95
2/2/2018,40.13
5/2/2018,39.12
6/2/2018,40.76
7/2/2018,39.89
8/2/2018,38.79
9/2/2018,39.10
12/2/2018,40.68
13/2/2018,41.09
14/2/2018,41.84
15/2/2018,43.25
16/2/2018,43.11
20/2/2018,42.96
21/2/2018,42.77
22/2/2018,43.13
23/2/2018,43.88
26/2/2018,44.74
27/2/2018,44.60
28/2/2018,44.53
1/3/2018,43.75
2/3/2018,44.05
5/3/2018,44.21
6/3/2018,44.17
7/3/2018,43.76
8/3/2018,44.24
9/3/2018,45.00
12/3/2018,45.43
13/3/2018,44.99
14/3/2018,44.61
15/3/2018,44.66
16/3/2018,44.51
19/3/2018,43.83
20/3/2018,43.81
21/3/2018,42.82
22/3/2018,42.21
23/3/2018,41.24
26/3/2018,43.19
27/3/2018,42.09
28/3/2018,41.62
29/3/2018,41.95
2/4/2018,41.67
3/4/2018,42.10
4/4/2018,42.90
5/4/2018,43.20
6/4/2018,42.10
9/4/2018,42.51
10/4/2018,43.31
11/4/2018,43.11
12/4/2018,43.54
13/4/2018,43.68
16/4/2018,43.96
17/4/2018,44.56
18/4/2018,44.46
19/4/2018,43.20
20/4/2018,41.43
23/4/2018,41.31
24/4/2018,40.74
25/4/2018,40.91
26/4/2018,41.06
27/4/2018,40.58
30/4/2018,41.32
1/5/2018,42.28
2/5/2018,44.14
3/5/2018,44.22
4/5/2018,45.96
7/5/2018,46.29
8/5/2018,46.51
9/5/2018,46.84
10/5/2018,47.51
11/5/2018,47.15
14/5/2018,47.04
15/5/2018,46.61
16/5/2018,47.05
17/5/2018,46.75
18/5/2018,46.58
21/5/2018,46.91
22/5/2018,46.79
23/5/2018,47.09
24/5/2018,47.04
25/5/2018,47.15
29/5/2018,46.98
30/5/2018,46.88
31/5/2018,46.72
1/6/2018,47.56
4/6/2018,47.96
5/6/2018,48.33
6/6/2018,48.50
7/6/2018,48.37
8/6/2018,47.93
11/6/2018,47.81
12/6/2018,48.07
13/6/2018,47.68
14/6/2018,47.70
15/6/2018,47.21
18/6/2018,47.19
19/6/2018,46.42
20/6/2018,46.63
21/6/2018,46.37
22/6/2018,46.23
25/6/2018,45.54
26/6/2018,46.11
27/6/2018,46.04
28/6/2018,46.38
29/6/2018,46.28
2/7/2018,46.80
3/7/2018,45.98
5/7/2018,46.35
6/7/2018,46.99
9/7/2018,47.65
10/7/2018,47.59
11/7/2018,46.97
12/7/2018,47.76
13/7/2018,47.83
16/7/2018,47.73
17/7/2018,47.86
18/7/2018,47.60
19/7/2018,47.97
20/7/2018,47.86
23/7/2018,47.90
24/7/2018,48.25
25/7/2018,48.71
26/7/2018,48.55
27/7/2018,47.75
30/7/2018,47.48
31/7/2018,47.57
1/8/2018,50.38
2/8/2018,51.85
3/8/2018,52.00
6/8/2018,52.27
7/8/2018,51.78
8/8/2018,51.81
9/8/2018,52.22
10/8/2018,51.88
13/8/2018,52.22
14/8/2018,52.44
15/8/2018,52.56
16/8/2018,53.33
17/8/2018,54.40
20/8/2018,53.87
21/8/2018,53.76
22/8/2018,53.76
23/8/2018,53.87
24/8/2018,54.04
27/8/2018,54.49
28/8/2018,54.93
29/8/2018,55.75
30/8/2018,56.26
31/8/2018,56.91
4/9/2018,57.09
5/9/2018,56.72
6/9/2018,55.78
7/9/2018,55.33
10/9/2018,54.58
11/9/2018,55.96
12/9/2018,55.27
13/9/2018,56.60
14/9/2018,55.96
17/9/2018,54.47
18/9/2018,54.56
19/9/2018,54.59
20/9/2018,55.01
21/9/2018,54.42
24/9/2018,55.20
25/9/2018,55.55
26/9/2018,55.11
27/9/2018,56.24
28/9/2018,56.44
1/10/2018,56.82
2/10/2018,57.32
3/10/2018,58.02
4/10/2018,57.00
5/10/2018,56.07
8/10/2018,55.94
9/10/2018,56.72
10/10/2018,54.09
11/10/2018,53.61
12/10/2018,55.53
15/10/2018,54.34
16/10/2018,55.54
17/10/2018,55.30
18/10/2018,54.01
19/10/2018,54.83
22/10/2018,55.16
23/10/2018,55.68
24/10/2018,53.77
25/10/2018,54.95
26/10/2018,54.08
29/10/2018,53.06
30/10/2018,53.33
31/10/2018,54.72
1/11/2018,55.56
2/11/2018,51.87
5/11/2018,50.40
6/11/2018,50.94
7/11/2018,52.49
8/11/2018,52.12
9/11/2018,51.12
12/11/2018,48.54
13/11/2018,48.06
14/11/2018,46.70
15/11/2018,47.85
16/11/2018,48.38
19/11/2018,46.47
20/11/2018,44.25
21/11/2018,44.20
23/11/2018,43.07
26/11/2018,43.66
27/11/2018,43.56
28/11/2018,45.24
29/11/2018,44.89
30/11/2018,44.65
3/12/2018,46.21
4/12/2018,44.17
6/12/2018,43.68
7/12/2018,42.12
10/12/2018,42.40
11/12/2018,42.16
12/12/2018,42.28
13/12/2018,42.74
14/12/2018,41.37
17/12/2018,40.99
18/12/2018,41.52
19/12/2018,40.22
20/12/2018,39.21
21/12/2018,37.68
24/12/2018,36.71
26/12/2018,39.29
27/12/2018,39.04
28/12/2018,39.06
31/12/2018,39.44
2/1/2019,39.48
3/1/2019,35.55
4/1/2019,37.07
7/1/2019,36.98
8/1/2019,37.69
9/1/2019,38.33
10/1/2019,38.45
11/1/2019,38.07
14/1/2019,37.50
15/1/2019,38.27
16/1/2019,38.74
17/1/2019,38.97
18/1/2019,39.21
22/1/2019,38.33
23/1/2019,38.48
24/1/2019,38.18
25/1/2019,39.44
28/1/2019,39.08
29/1/2019,38.67
30/1/2019,41.31
31/1/2019,41.61
1/2/2019,41.63
4/2/2019,42.81
5/2/2019,43.55
6/2/2019,43.56
7/2/2019,42.74
8/2/2019,42.60
11/2/2019,42.36
12/2/2019,42.72
13/2/2019,42.55
14/2/2019,42.70
15/2/2019,42.61
19/2/2019,42.73
20/2/2019,43.01
21/2/2019,42.77
22/2/2019,43.24
25/2/2019,43.56
26/2/2019,43.58
27/2/2019,43.72
28/2/2019,43.29
1/3/2019,43.74
4/3/2019,43.96
5/3/2019,43.88
6/3/2019,43.63
7/3/2019,43.13
8/3/2019,43.23
11/3/2019,44.73
12/3/2019,45.23
13/3/2019,45.43
14/3/2019,45.93
15/3/2019,46.53
18/3/2019,47.01
19/3/2019,46.63
20/3/2019,47.04
21/3/2019,48.77
22/3/2019,47.76
25/3/2019,47.19
26/3/2019,46.70
27/3/2019,47.12
28/3/2019,47.18
29/3/2019,47.49
1/4/2019,47.81
2/4/2019,48.51
3/4/2019,48.84
4/4/2019,48.92
5/4/2019,49.25
8/4/2019,50.03
9/4/2019,49.88
10/4/2019,50.16
11/4/2019,49.74
12/4/2019,49.72
15/4/2019,49.81
16/4/2019,49.81
17/4/2019,50.78
18/4/2019,50.97
22/4/2019,51.13
23/4/2019,51.87
24/4/2019,51.79
25/4/2019,51.32
26/4/2019,51.08
29/4/2019,51.15
30/4/2019,50.17
1/5/2019,52.63
2/5/2019,52.29
3/5/2019,52.94
6/5/2019,52.12
7/5/2019,50.72
8/5/2019,50.73
9/5/2019,50.18
10/5/2019,49.30
13/5/2019,46.43
14/5/2019,47.17
15/5/2019,47.73
16/5/2019,47.52
17/5/2019,47.25
20/5/2019,45.77
21/5/2019,46.65
22/5/2019,45.70
23/5/2019,44.92
24/5/2019,44.74
28/5/2019,44.56
29/5/2019,44.35
30/5/2019,44.58
31/5/2019,43.77
3/6/2019,43.33
4/6/2019,44.91
5/6/2019,45.64
6/6/2019,46.31
7/6/2019,47.54
10/6/2019,48.15
11/6/2019,48.70
12/6/2019,48.55
13/6/2019,48.54
14/6/2019,48.19
17/6/2019,48.47
18/6/2019,49.61
19/6/2019,49.47
20/6/2019,49.87
21/6/2019,49.70
24/6/2019,49.65
25/6/2019,48.89
26/6/2019,49.95
27/6/2019,49.94
28/6/2019,49.48
1/7/2019,50.39
2/7/2019,50.68
3/7/2019,51.10
5/7/2019,51.06
8/7/2019,50.01
9/7/2019,50.31
10/7/2019,50.81
11/7/2019,50.44
12/7/2019,50.83
15/7/2019,51.30
16/7/2019,51.13
17/7/2019,50.84
18/7/2019,51.42
19/7/2019,50.65
22/7/2019,51.81
23/7/2019,52.21
24/7/2019,52.17
25/7/2019,51.76
26/7/2019,51.94
29/7/2019,52.42
30/7/2019,52.20
31/7/2019,53.26
1/8/2019,52.11
2/8/2019,51.01
5/8/2019,48.34
6/8/2019,49.25
7/8/2019,49.76
8/8/2019,50.86
9/8/2019,50.25
12/8/2019,50.12
13/8/2019,52.24
14/8/2019,50.69
15/8/2019,50.44
16/8/2019,51.63
19/8/2019,52.59
20/8/2019,52.59
21/8/2019,53.16
22/8/2019,53.12
23/8/2019,50.66
26/8/2019,51.62
27/8/2019,51.04
28/8/2019,51.38
29/8/2019,52.25
30/8/2019,52.19
3/9/2019,51.43
4/9/2019,52.30
5/9/2019,53.32
6/9/2019,53.32
9/9/2019,53.54
10/9/2019,54.18
11/9/2019,55.90
12/9/2019,55.77
13/9/2019,54.69
16/9/2019,54.98
17/9/2019,55.18
18/9/2019,55.69
19/9/2019,55.24
20/9/2019,54.43
23/9/2019,54.68
24/9/2019,54.42
25/9/2019,55.26
26/9/2019,54.97
27/9/2019,54.71
30/9/2019,55.99
1/10/2019,56.15
2/10/2019,54.74
3/10/2019,55.21
4/10/2019,56.75
7/10/2019,56.77
8/10/2019,56.10
9/10/2019,56.76
10/10/2019,57.52
11/10/2019,59.05
14/10/2019,58.97
15/10/2019,58.83
16/10/2019,58.59
17/10/2019,58.82
18/10/2019,59.10
21/10/2019,60.13
22/10/2019,59.99
23/10/2019,60.80
24/10/2019,60.90
25/10/2019,61.65
28/10/2019,62.26
29/10/2019,60.82
30/10/2019,60.82
31/10/2019,62.19
1/11/2019,63.96
4/11/2019,64.38
5/11/2019,64.28
6/11/2019,64.31
7/11/2019,64.86
8/11/2019,65.04
11/11/2019,65.55
12/11/2019,65.49
13/11/2019,66.12
14/11/2019,65.66
15/11/2019,66.44
18/11/2019,66.78
19/11/2019,66.57
20/11/2019,65.80
21/11/2019,65.50
22/11/2019,65.45
25/11/2019,66.59
26/11/2019,66.07
27/11/2019,66.96
29/11/2019,66.81
2/12/2019,66.04
3/12/2019,64.86
4/12/2019,65.44
5/12/2019,66.40
6/12/2019,67.68
9/12/2019,66.73
10/12/2019,67.12
11/12/2019,67.69
12/12/2019,67.87
13/12/2019,68.79
16/12/2019,69.97
17/12/2019,70.10
18/12/2019,69.94
19/12/2019,70.01
20/12/2019,69.86
23/12/2019,71.00
24/12/2019,71.07
26/12/2019,72.48
27/12/2019,72.45
30/12/2019,72.88
31/12/2019,73.41
2/1/2020,75.09
3/1/2020,74.36
6/1/2020,74.95
7/1/2020,74.60
8/1/2020,75.80
9/1/2020,77.41
10/1/2020,77.58
13/1/2020,79.24
14/1/2020,78.17
15/1/2020,77.84
16/1/2020,78.81
17/1/2020,79.68
21/1/2020,79.14
22/1/2020,79.43
23/1/2020,79.81
24/1/2020,79.58
27/1/2020,77.24
28/1/2020,79.42
29/1/2020,81.09
30/1/2020,80.97
31/1/2020,77.38
3/2/2020,77.17
4/2/2020,79.71
5/2/2020,80.36
6/2/2020,81.30
7/2/2020,80.01
